Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0032409	1476	537	569	1747	767	888	743	839	811	891	1073	1088	907.57	798	1017	1.268	0.343	3.691	0.000223423281158855	0.0023253728446953	0	0.0074	0.005	0.005	TRUE	NA
FBgn0032881	365	102	125	537	165	223	184	159	178	274	231	273	216.55	174	259	1.492	0.578	3.679	0.000234317987406294	0.0024246345626167	0	0.0166	0.0126	0.0126	TRUE	NA
FBgn0030467	1423	462	554	1796	705	766	717	722	789	916	986	939	844.81	743	947	1.274	0.35	3.674	0.00023858025270088	0.00246296082304641	0	0.0076	0.0053	0.0053	TRUE	NA
FBgn0039538	148	52	48	220	92	134	75	81	68	112	129	164	104.88	75	135	1.771	0.824	3.674	0.000238343618458768	0.00246296082304641	0.0139	0.0294	0.0254	0.0254	TRUE	NA
FBgn0030026	272	128	164	473	199	260	137	200	234	241	278	319	234.82	190	279	1.507	0.591	3.673	0.000239287796861067	0.00246306211923247	0	0.0156	0.014	0.014	TRUE	NA
FBgn0000150	13815	5414	6744	16765	8106	8646	6958	8461	9609	8549	11337	10597	9252.07	8343	10161	1.219	0.285	3.671	0.000241260764779154	0.00247923892920351	0.0034	0.0048	0.0042	0.0042	TRUE	NA
FBgn0285925	623	203	198	834	307	329	314	317	282	425	429	403	361.85	304	419	1.376	0.461	3.67	0.000242922767938633	0.00249058589861308	0	0.0117	0.0083	0.0083	TRUE	NA
FBgn0028684	1637	593	687	2160	833	945	825	927	979	1101	1165	1158	1025.83	910	1141	1.26	0.334	3.668	0.000244279344368885	0.00249875663827507	0	0.0071	0.0049	0.0049	TRUE	NA
FBgn0259741	34	13	12	102	35	32	17	20	17	52	49	39	32.45	18	47	2.62	1.39	3.663	0.000248877582698718	0.00254287964931298	0	0.0849	0.063	0.063	TRUE	NA
FBgn0035167	107	55	51	211	80	127	54	86	73	108	112	156	97.94	71	125	1.803	0.85	3.66	0.000252209772752105	0.00256518595749008	0	0.0312	0.0273	0.0273	TRUE	NA
FBgn0035148	2088	510	612	2476	758	929	1052	797	872	1263	1060	1139	1030.36	907	1154	1.273	0.348	3.657	0.000255587048272561	0.00259362766031133	0.0018	0.0071	0.0054	0.0054	TRUE	NA
FBgn0000147	553	204	274	841	352	367	279	319	390	429	492	450	393.13	329	457	1.401	0.487	3.656	0.000256655697886996	0.00259889486573583	0.0068	0.0112	0.01	0.01	TRUE	NA
FBgn0025574	789	227	230	1056	353	355	397	355	328	538	494	435	424.53	360	489	1.358	0.442	3.655	0.000256688160311199	0.00259889486573583	0	0.0107	0.0079	0.0079	TRUE	NA
FBgn0259683	253	55	68	374	116	122	127	86	97	191	162	150	135.46	103	168	1.613	0.689	3.643	0.000269309792950255	0.00272051634733686	0	0.0238	0.0173	0.0173	TRUE	NA
FBgn0052803	503	155	212	755	249	332	253	242	302	385	348	407	322.97	266	380	1.436	0.522	3.641	0.000271916991554823	0.00274065319930538	0.0077	0.0126	0.0114	0.0114	TRUE	NA
FBgn0263093	535	170	144	734	268	266	269	266	205	374	375	326	302.58	247	358	1.45	0.536	3.64	0.00027275443767088	0.00274599450778011	0.0074	0.0132	0.0119	0.0119	TRUE	NA
FBgn0043806	2523	806	985	3039	1155	1451	1271	1260	1404	1550	1615	1778	1479.58	1312	1648	1.255	0.327	3.636	0.000276752901075175	0.00277685776022619	0.0025	0.0063	0.0051	0.0051	TRUE	NA
FBgn0261811	7571	2891	2444	9863	3824	4003	3813	4518	3482	5030	5348	4906	4516.35	3938	5095	1.294	0.372	3.628	0.000285681865366377	0.00285681865366377	0.0121	0.0051	0.0073	0.0073	TRUE	NA
FBgn0003124	4236	1342	1440	5053	1801	2007	2134	2097	2052	2577	2519	2460	2306.38	2094	2519	1.203	0.266	3.626	0.000287443008025572	0.00287121483408094	0	0.0057	0.0034	0.0034	TRUE	NA
FBgn0035539	28	3	5	53	23	39	14	5	7	27	32	48	22.15	9	36	3.875	1.954	3.613	0.000302749439871422	0.00301063752567016	0.1783	0.1223	0.1369	0.1369	TRUE	NA
FBgn0024841	1401	414	487	1591	682	754	706	647	694	811	954	924	789.32	682	896	1.303	0.381	3.6	0.000318410248380346	0.00314884110524528	0.0043	0.0078	0.0067	0.0067	TRUE	NA
FBgn0029594	729	212	285	990	351	413	367	331	406	505	491	506	434.42	368	501	1.36	0.443	3.597	0.000321520456241757	0.00317257201573358	0.0015	0.0105	0.0084	0.0084	TRUE	NA
FBgn0015805	3133	1021	1195	3616	1527	1652	1578	1596	1703	1844	2136	2025	1813.47	1626	2002	1.227	0.295	3.595	0.000324047280174825	0.00318343477663496	0.0011	0.006	0.0043	0.0043	TRUE	NA
FBgn0039665	2726	1378	1504	3035	1927	2280	1373	2154	2143	1548	2695	2795	2117.83	1890	2346	1.224	0.291	3.596	0.00032365740732626	0.00318343477663496	0.0017	0.0058	0.0042	0.0042	TRUE	NA
FBgn0029676	2635	784	766	3562	968	1175	1327	1225	1091	1816	1354	1440	1375.72	1214	1537	1.263	0.337	3.592	0.000327790257763405	0.00321313611616598	0.0036	0.0064	0.0055	0.0055	TRUE	NA
FBgn0032699	3244	922	1009	3751	1257	1522	1634	1441	1438	1913	1758	1865	1674.81	1504	1845	1.226	0.294	3.59	0.000330434176014376	0.00323550130680744	0	0.0061	0.0042	0.0042	TRUE	NA
FBgn0086253	1192	413	429	1389	603	709	600	645	611	708	843	869	712.96	619	807	1.293	0.37	3.587	0.000334859605840788	0.0032716589498449	0.0019	0.0082	0.0062	0.0062	TRUE	NA
FBgn0033153	457	152	155	597	234	280	230	238	221	304	327	343	277.25	230	325	1.407	0.493	3.569	0.000357887632758376	0.00349282684211181	0	0.0139	0.0098	0.0098	TRUE	NA
FBgn0034997	8879	3200	3399	10015	4351	4763	4472	5001	4843	5107	6085	5838	5224.45	4772	5677	1.187	0.247	3.563	0.000366122015714981	0.00356539760123749	8e-04	0.005	0.0033	0.0033	TRUE	NA
FBgn0002031	4856	2073	2435	5920	2878	3180	2446	3240	3470	3019	4025	3898	3349.48	3052	3647	1.199	0.262	3.558	0.000373000475405288	0.00362053722322742	8e-04	0.0053	0.0036	0.0036	TRUE	NA
FBgn0024234	2648	1331	1412	3022	1858	2034	1334	2080	2012	1541	2599	2493	2009.75	1809	2211	1.213	0.278	3.551	0.000384052868177242	0.00371570109731612	6e-04	0.0058	0.0039	0.0039	TRUE	NA
FBgn0259935	82	32	23	175	61	58	41	50	33	89	85	71	61.62	41	82	1.999	0.999	3.546	0.000391338148139523	0.00377391972233903	6e-04	0.0469	0.0378	0.0378	TRUE	NA
FBgn0034523	479	153	193	786	242	269	241	239	275	401	338	330	304.06	252	356	1.427	0.513	3.544	0.000394684836516918	0.00379582708908182	0.0072	0.0131	0.0114	0.0114	TRUE	NA
FBgn0029970	228	70	70	336	113	151	115	109	100	171	158	185	139.74	108	171	1.582	0.661	3.536	0.000406924491104101	0.00390315328201893	0	0.0232	0.0172	0.0172	TRUE	NA
FBgn0037852	1363	416	474	1608	623	715	686	650	675	820	871	876	763.29	670	856	1.271	0.345	3.526	0.000422539424986059	0.00403542419878254	0	0.008	0.0055	0.0055	TRUE	NA
FBgn0266268	2634	845	1067	3018	1285	1642	1327	1321	1520	1539	1797	2013	1586.07	1389	1783	1.275	0.35	3.525	0.000422973913780566	0.00403542419878254	0.0079	0.0062	0.0064	0.0064	TRUE	NA
FBgn0034950	142	51	49	248	85	102	72	80	70	126	119	125	98.57	74	123	1.687	0.755	3.519	0.000433410144870775	0.00411302082220618	0	0.031	0.0217	0.0217	TRUE	NA
FBgn0259166	1099	499	496	1323	701	778	554	780	707	675	980	954	774.8	680	870	1.271	0.346	3.518	0.000435535855123636	0.00412442755700326	4e-04	0.0079	0.0056	0.0056	TRUE	NA
FBgn0028694	2685	891	1111	3162	1323	1555	1352	1392	1583	1612	1850	1906	1616.1	1442	1789	1.237	0.307	3.513	0.000443228694878684	0.00418839391033508	0.0024	0.0061	0.0048	0.0048	TRUE	NA
FBgn0050100	387	85	141	588	171	219	195	133	201	300	239	268	222.68	176	269	1.525	0.609	3.5	0.00046542162223455	0.00437496324900477	0.0184	0.0163	0.0167	0.0167	TRUE	NA
FBgn0037901	960	333	373	1195	500	545	484	520	531	609	699	668	585.35	512	659	1.284	0.361	3.492	0.000480308085052855	0.00450541092386764	0	0.009	0.0059	0.0059	TRUE	NA
FBgn0004597	437	161	188	667	232	294	220	252	268	340	324	360	294.09	247	341	1.401	0.487	3.489	0.000485033233577897	0.00454495989071419	0	0.0134	0.0103	0.0103	TRUE	NA
FBgn0037046	32	9	8	116	30	18	16	14	11	59	42	22	27.46	14	41	2.961	1.566	3.488	0.000485975612157937	0.00454901699850145	0.0607	0.0996	0.0902	0.0902	TRUE	NA
FBgn0265185	2972	1157	1323	3213	1758	1995	1497	1808	1885	1638	2459	2445	1955.45	1730	2181	1.242	0.312	3.485	0.000491731095187281	0.00459326221759668	0.0041	0.0059	0.0052	0.0052	TRUE	NA
FBgn0002567	63	23	26	118	53	63	32	36	37	60	74	77	52.71	35	70	2.001	1	3.483	0.000495779972978775	0.00462624363500571	0	0.054	0.0373	0.0373	TRUE	NA
FBgn0265003	5282	1422	1550	6421	2067	2048	2660	2222	2209	3274	2891	2510	2627.79	2364	2892	1.223	0.29	3.48	0.000501857305014261	0.00467806444026863	0.0027	0.0055	0.0046	0.0046	TRUE	NA
FBgn0011692	3378	1165	1231	3966	1566	1741	1701	1821	1754	2022	2190	2134	1937.12	1759	2115	1.202	0.266	3.479	0.000503772324301043	0.00468613214167533	0	0.0059	0.0036	0.0036	TRUE	NA
FBgn0041588	1386	510	570	1699	725	811	698	797	812	866	1014	994	863.62	769	958	1.245	0.316	3.475	0.000511452173806329	0.00475262009582781	0	0.0076	0.0047	0.0047	TRUE	NA
FBgn0039788	18	2	8	69	20	19	9	3	11	35	28	23	18.34	8	29	3.644	1.865	3.468	0.000524205978089618	0.00485597446508329	0	0.1468	0.1215	0.1215	TRUE	NA
FBgn0030796	17571	5597	6278	19046	7903	8799	8850	8747	8945	9712	11053	10785	9682.16	8847	10517	1.186	0.246	3.465	0.000530989328529838	0.00491371471893415	0.0018	0.0048	0.0035	0.0035	TRUE	NA
FBgn0037757	2383	767	860	2646	1150	1279	1200	1199	1225	1349	1608	1568	1358.28	1208	1508	1.24	0.31	3.46	0.000540863279365081	0.00499990588481384	0.0022	0.0065	0.005	0.005	TRUE	NA
FBgn0053969	524	176	246	798	296	334	264	275	351	407	414	409	353.3	297	410	1.395	0.48	3.45	0.000560038867142078	0.00516114250111327	0.0078	0.0119	0.0109	0.0109	TRUE	NA
FBgn0003676	6953	2742	3298	8498	3720	4347	3502	4285	4699	4333	5203	5328	4558.49	4162	4955	1.194	0.256	3.45	0.000561150031069176	0.00516605131695643	0.0015	0.0051	0.0037	0.0037	TRUE	NA
FBgn0022213	5848	1764	1755	7585	2285	2430	2945	2757	2501	3868	3196	2978	3040.85	2734	3347	1.221	0.288	3.445	0.00057197281400177	0.00526026491146839	0.0034	0.0054	0.0047	0.0047	TRUE	NA
FBgn0002891	1812	630	602	2229	834	933	913	985	858	1137	1166	1144	1033.61	919	1149	1.251	0.323	3.439	0.000583982126855799	0.00536518558932334	0.0013	0.0071	0.0053	0.0053	TRUE	NA
FBgn0032422	45	22	20	86	59	50	23	34	28	44	83	61	45.53	28	63	2.144	1.1	3.429	0.000604833062377772	0.00552265771680317	0.0057	0.0619	0.0476	0.0476	TRUE	NA
FBgn0011754	1283	387	407	1550	520	706	646	605	580	790	727	865	702.33	610	794	1.299	0.378	3.419	0.000627666160372901	0.005701992687823	0.0049	0.0082	0.0072	0.0072	TRUE	NA
FBgn0261555	161	49	47	247	94	97	81	77	67	126	131	119	100.16	75	125	1.664	0.734	3.416	0.000634765664003292	0.00576062741824126	0	0.0306	0.022	0.022	TRUE	NA
FBgn0004066	4980	1753	2141	6115	2430	2814	2508	2740	3051	3118	3399	3449	3044.1	2766	3322	1.203	0.267	3.415	0.000638435026472595	0.00578217523975687	0.0014	0.0054	0.004	0.004	TRUE	NA
FBgn0003053	208	84	80	357	121	148	105	131	114	182	169	181	147.12	117	177	1.545	0.628	3.413	0.000642696734921707	0.00581487522072021	0	0.0223	0.0169	0.0169	TRUE	NA
FBgn0039525	514	188	246	802	280	358	259	294	351	409	392	439	357.1	301	413	1.39	0.475	3.41	0.000650074278488184	0.00587567136325859	0.0085	0.0118	0.0109	0.0109	TRUE	NA
FBgn0284220	11042	3515	3602	13435	4627	4873	5561	5493	5132	6851	6471	5973	5913.75	5395	6432	1.192	0.253	3.407	0.00065713462153579	0.0059215057218109	0.0019	0.005	0.0038	0.0038	TRUE	NA
FBgn0037896	107	41	35	188	69	85	54	64	50	96	97	104	77.4	56	99	1.772	0.826	3.403	0.000666982432410752	0.00599814010214302	0	0.0383	0.0277	0.0277	TRUE	NA
FBgn0038953	1456	447	472	2082	639	630	733	699	673	1062	894	772	805.34	702	909	1.295	0.373	3.403	0.00066688536555508	0.00599814010214302	0.0064	0.0078	0.0073	0.0073	TRUE	NA
FBgn0051909	2	3	0	86	15	2	1	5	0	44	21	2	12.16	2	22	12.021	3.587	3.398	0.000678453142696365	0.00606465121549403	1.4783	0.2191	0.4352	0.4352	TRUE	NA
FBgn0036290	2154	604	813	2849	882	1151	1085	944	1158	1453	1234	1411	1214.07	1062	1366	1.286	0.363	3.388	0.00070461007595138	0.00628588209614967	0.0091	0.0067	0.0073	0.0073	TRUE	NA
FBgn0030638	1454	576	677	1810	810	935	732	900	965	923	1133	1146	966.51	866	1067	1.236	0.305	3.387	0.000707065313891286	0.0062978962342704	0	0.0072	0.0047	0.0047	TRUE	NA
FBgn0250746	2572	956	1154	3007	1395	1563	1295	1494	1644	1533	1951	1916	1639	1478	1800	1.214	0.28	3.382	0.000720405346791942	0.00640758938929486	7e-04	0.0061	0.0043	0.0043	TRUE	NA
FBgn0034418	1775	644	668	2112	854	1012	894	1006	952	1077	1194	1240	1060.68	951	1170	1.229	0.298	3.381	0.000721210867945869	0.0064083711947827	0	0.007	0.0046	0.0046	TRUE	NA
FBgn0039759	9	4	10	42	17	32	5	6	14	21	24	39	18.24	8	28	3.581	1.84	3.379	0.00072805252477249	0.00646273265031644	0.064	0.1476	0.1295	0.1295	TRUE	NA
FBgn0039178	20	5	4	49	32	17	10	8	6	25	45	21	19.03	8	30	3.634	1.861	3.37	0.000750968285572072	0.00662662726300257	0.1245	0.1417	0.1374	0.1374	TRUE	NA
FBgn0026319	1074	374	385	1371	510	575	541	584	549	699	713	705	631.87	558	706	1.267	0.342	3.368	0.000757960629119941	0.00668172598029721	0	0.0087	0.0057	0.0057	TRUE	NA
FBgn0029861	1097	434	408	1330	575	693	553	678	581	678	804	849	690.66	604	777	1.282	0.358	3.361	0.000776255911576131	0.00681609173094872	0.0028	0.0083	0.0066	0.0066	TRUE	NA
FBgn0031872	838	297	310	1108	408	465	422	464	442	565	571	570	505.59	443	569	1.289	0.366	3.357	0.000787149728967443	0.00690495783858474	0	0.0097	0.0065	0.0065	TRUE	NA
FBgn0031814	1214	459	508	1438	671	738	611	717	724	733	938	905	771.49	684	859	1.249	0.32	3.353	0.000798539727746486	0.00699799781037892	0	0.0079	0.0052	0.0052	TRUE	NA
FBgn0004368	3225	1197	1199	3611	1605	1856	1624	1871	1708	1841	2245	2275	1927.42	1734	2120	1.216	0.282	3.353	0.000800250648979634	0.00700611597587072	0.0021	0.0059	0.0045	0.0045	TRUE	NA
FBgn0087041	327	97	136	521	167	198	165	152	194	266	234	243	208.67	170	248	1.464	0.55	3.351	0.000804907008387393	0.00703309157035169	0.0044	0.017	0.0141	0.0141	TRUE	NA
FBgn0034403	99	26	45	225	55	79	50	41	64	115	77	97	73.85	52	96	1.887	0.916	3.35	0.000809502275563569	0.00705942902420183	0.0301	0.0399	0.0377	0.0377	TRUE	NA
FBgn0053199	839	281	345	1268	387	491	423	439	492	647	541	602	523.83	451	597	1.332	0.414	3.345	0.000824237620743256	0.00716693471590777	0.0076	0.0095	0.0089	0.0089	TRUE	NA
FBgn0041627	936	298	330	1141	428	514	471	466	470	582	599	630	536.3	469	604	1.282	0.359	3.342	0.000832419777797524	0.00722401226018648	0	0.0094	0.0063	0.0063	TRUE	NA
FBgn0029915	501	180	258	811	295	345	252	281	368	414	413	423	358.38	300	417	1.405	0.491	3.341	0.000834576782129749	0.00723569967419287	0.0144	0.0118	0.0125	0.0125	TRUE	NA
FBgn0041182	3834	1419	1430	5168	1748	2016	1931	2218	2038	2635	2445	2471	2289.57	2062	2517	1.225	0.292	3.339	0.00083939890930724	0.00727044836092498	0.0035	0.0057	0.005	0.005	TRUE	NA
FBgn0001987	901	357	340	1180	454	565	454	558	484	602	635	693	570.9	499	643	1.294	0.372	3.337	0.000848189382723899	0.0073252719417064	0.0016	0.0091	0.0071	0.0071	TRUE	NA
FBgn0264816	161	44	60	245	88	115	81	69	85	125	123	141	104.05	78	130	1.64	0.714	3.331	0.000865383417822223	0.00745933776173016	0	0.0296	0.0223	0.0223	TRUE	NA
FBgn0039108	421	141	125	743	190	203	212	220	178	379	266	249	250.66	203	298	1.465	0.551	3.33	0.000868357216842986	0.00747775308236052	0.0156	0.0149	0.0151	0.0151	TRUE	NA
FBgn0011770	463	135	201	694	245	272	233	211	286	354	343	333	293.42	243	343	1.415	0.501	3.328	0.000874173239373253	0.0075061221419261	0.0105	0.0134	0.0126	0.0126	TRUE	NA
FBgn0265102	180	80	75	313	147	119	91	125	107	160	206	146	138.94	108	171	1.603	0.681	3.328	0.00087351735336325	0.0075061221419261	0.0186	0.0233	0.0221	0.0221	TRUE	NA
FBgn0037369	495	147	163	620	247	264	249	230	232	316	345	324	282.75	237	328	1.374	0.459	3.322	0.000894151088274337	0.00766292631313803	0	0.0138	0.0099	0.0099	TRUE	NA
FBgn0035932	42	5	17	86	39	36	21	8	24	44	55	44	32.62	18	48	2.596	1.376	3.319	0.000903766929814089	0.00773790861288573	0.0749	0.0845	0.0832	0.0832	TRUE	NA
FBgn0036702	5547	1997	2087	6289	2584	2999	2794	3121	2974	3207	3614	3676	3230.9	2963	3499	1.179	0.238	3.318	0.000906928855805467	0.00775754279917894	2e-04	0.0053	0.0034	0.0034	TRUE	NA
FBgn0015926	465	186	212	674	320	285	234	291	302	344	448	349	327.92	276	380	1.387	0.472	3.311	0.000930539685706767	0.00795188458694874	0.0084	0.0125	0.0113	0.0113	TRUE	NA
FBgn0031149	8012	2940	3305	9048	3933	4451	4035	4595	4709	4614	5501	5456	4818.26	4446	5190	1.166	0.221	3.31	0.000932529666735782	0.00796127143781122	0	0.0051	0.003	0.003	TRUE	NA
FBgn0030361	211	56	81	311	108	147	106	88	115	159	151	180	133.17	103	163	1.574	0.655	3.309	0.000936808485900774	0.00799016215768282	0.0042	0.0241	0.0199	0.0199	TRUE	NA
FBgn0035295	997	277	345	1220	438	496	502	433	492	622	613	608	544.88	476	614	1.288	0.365	3.308	0.000939541976773581	0.00799912331590782	0	0.0093	0.0068	0.0068	TRUE	NA
FBgn0026598	692	213	264	876	330	400	349	333	376	447	462	490	409.35	353	466	1.318	0.399	3.304	0.00095247781956863	0.00808519670033067	0	0.0109	0.0079	0.0079	TRUE	NA
FBgn0032253	513	202	203	775	306	289	258	316	289	395	428	354	340.12	288	392	1.377	0.461	3.299	0.000970827334974741	0.0082097425201936	0.0074	0.0122	0.0109	0.0109	TRUE	NA
FBgn0284221	474	191	206	618	277	335	239	298	294	315	387	411	323.99	277	371	1.338	0.42	3.299	0.000968926226738676	0.0082097425201936	0	0.0126	0.0084	0.0084	TRUE	NA
FBgn0031047	2634	873	1031	2821	1325	1627	1327	1364	1469	1439	1853	1994	1574.33	1387	1762	1.255	0.328	3.298	0.000974152740013138	0.00823006997948659	0.0069	0.0062	0.0064	0.0064	TRUE	NA
FBgn0038020	1951	499	644	2764	695	872	983	780	918	1409	972	1069	1021.74	894	1150	1.282	0.358	3.293	0.00098965804899726	0.0083531629277368	0.008	0.0071	0.0074	0.0074	TRUE	NA
FBgn0031220	5398	1545	1585	7191	2037	2100	2719	2415	2258	3667	2849	2574	2746.95	2464	3030	1.223	0.29	3.293	0.000990791787464365	0.00835483537493558	0.0046	0.0055	0.0052	0.0052	TRUE	NA
FBgn0035608	6880	2051	2000	10884	2483	2813	3465	3205	2850	5550	3473	3448	3665.19	3173	4157	1.282	0.359	3.29	0.00100241343635803	0.0084448603647898	0.0147	0.0052	0.0082	0.0082	TRUE	NA
FBgn0028690	3418	979	1106	3875	1347	1579	1722	1530	1576	1976	1884	1935	1770.46	1609	1932	1.199	0.262	3.289	0.00100470826707404	0.00845621566915283	0	0.006	0.004	0.004	TRUE	NA
FBgn0027932	29624	8571	8813	32096	11138	13177	14921	13395	12558	16367	15578	16151	14828.14	13625	16032	1.179	0.237	3.284	0.00102473898305388	0.00860857866290794	0.0018	0.0047	0.0037	0.0037	TRUE	NA
FBgn0030545	466	143	196	579	250	332	235	223	279	295	350	407	298.22	246	351	1.407	0.493	3.283	0.00102703080329111	0.00861162917689169	0.0106	0.0133	0.0126	0.0126	TRUE	NA
FBgn0017551	428	166	182	572	239	303	216	259	259	292	334	371	288.61	245	332	1.358	0.442	3.277	0.00104732497925366	0.00876533464361307	0	0.0136	0.0094	0.0094	TRUE	NA
FBgn0033901	1729	523	602	2119	721	843	871	817	858	1081	1008	1033	944.7	849	1041	1.227	0.295	3.277	0.00104949021693958	0.00877523187010341	0	0.0073	0.0047	0.0047	TRUE	NA
FBgn0034142	1429	457	498	1620	660	776	720	714	710	826	923	951	807.31	715	900	1.252	0.324	3.273	0.00106520975541104	0.00889002160357062	0.0015	0.0078	0.0057	0.0057	TRUE	NA
FBgn0036353	578	249	261	888	339	375	291	389	372	453	474	460	406.46	351	462	1.34	0.422	3.27	0.00107688693076573	0.00896234882734203	0	0.011	0.0094	0.0094	TRUE	NA
FBgn0039219	688	216	274	810	376	415	347	338	390	413	526	509	420.35	358	483	1.33	0.411	3.265	0.00109387642663352	0.00908680603705801	0.0043	0.0107	0.0089	0.0089	TRUE	NA
FBgn0004512	786	312	365	1020	439	532	396	488	520	520	614	652	531.63	468	595	1.277	0.353	3.263	0.00110169376138451	0.00912627577844494	0	0.0094	0.0064	0.0064	TRUE	NA
FBgn0283427	115715	45545	42400	135701	61413	62210	58282	71178	60416	69199	85894	76250	70203.11	63292	77114	1.217	0.283	3.261	0.00111179855831942	0.0091844228730735	0.0072	0.0046	0.0054	0.0054	TRUE	NA
