Name	Length	EffectiveLength	TPM	NumReads
FBgn0037220	1564	1392.99	100.399	1170
FBgn0030786	973	802.162	81.0635	544
FBgn0029863	1282	1110.99	0	0
FBgn0085367	425	254.464	0.469744	1
FBgn0051976	1014	842.987	0.151373	1.068
FBgn0032733	1716.5	1545.48	0.387619	5.011
FBgn0041235	1194	1022.99	0	0
FBgn0027657	1000.08	829.237	47.569	330
FBgn0002865	1319	1147.99	0.104124	1
FBgn0032859	1941.97	1770.95	177.381	2628
FBgn0085227	532	361.396	0.330754	1
FBgn0003900	2097.59	1926.58	0.062044	1
FBgn0038655	1032	860.987	0.138833	1
FBgn0031908	1055.39	884.446	0.135151	1
FBgn0031146	765	594.297	0.539444	2.682
FBgn0036924	1384	1212.99	0	0
FBgn0261794	3636.78	3465.77	111.62	3236.32
FBgn0263106	1919.09	1748.08	112.827	1650
FBgn0030460	1199.48	1028.47	41.376	355.999
FBgn0263987	3636.48	3465.47	96.5561	2799.32
FBgn0035482	2029.12	1858.11	9.13496	142
FBgn0267363	3125	2953.99	0.040465	1
FBgn0004656	7766.8	7595.78	96.9931	6163.46
FBgn0262656	3886.46	3715.45	61.6044	1914.85
FBgn0039543	2403.01	2232	14.0848	263
FBgn0038074	990	819.14	1.80328	12.358
FBgn0267449	3394	3222.99	0	0
FBgn0031273	2549	2377.99	0.301599	6
FBgn0039007	981.5	810.655	0	0
FBgn0033732	1904	1732.99	0.068975	1
FBgn0265052	1464.55	1293.54	0.369632	4
FBgn0031981	10079.3	9908.31	6.76787	561
FBgn0259190	1785	1613.99	0	0
FBgn0052391	766	595.296	0	0
FBgn0030349	4330.45	4159.44	42.699	1485.81
FBgn0037911	1969	1797.99	7.64539	115
FBgn0036742	1742.59	1571.58	1.06483	14
FBgn0032934	2541	2369.99	5.90104	117
FBgn0029940	980	809.155	0	0
FBgn0263846	7817.69	7646.67	0.016309	1.043
FBgn0260440	2087	1915.99	1.74684	28
FBgn0027865	2786.44	2615.43	9.00351	197
FBgn0085327	548	377.391	0	0
FBgn0013269	1299	1127.99	207.808	1961
FBgn0261061	168	12.484	0	0
FBgn0066293	674	503.336	0	0
FBgn0014469	1785.74	1614.72	48.4123	653.981
FBgn0002924	2350.61	2179.59	190.685	3476.99
FBgn0025680	1896	1724.99	0	0
FBgn0267376	1040.66	869.776	27.2111	197.999
FBgn0038704	2458.17	2287.15	18.4488	353
FBgn0261929	5173.5	5002.49	0	0
FBgn0034854	5084	4912.99	39.3293	1616.49
FBgn0051093	585	414.379	0	0
FBgn0085512	420	249.47	0.958299	2
FBgn0038947	1508.48	1337.47	121.815	1363
FBgn0030993	1238	1066.99	383.362	3422
FBgn0042134	3920.97	3749.96	100.122	3141
FBgn0031134	1409	1237.99	0	0
FBgn0263289	7309.11	7138.1	57.1192	3410.96
FBgn0039559	4587.86	4416.85	41.2927	1525.8
FBgn0053093	1055	883.987	0	0
FBgn0030674	16312.5	16141.5	46.3237	6255.47
FBgn0039928	3773.3	3602.29	20.3174	612.291
FBgn0038181	4092.92	3921.91	0.060958	2
FBgn0039846	2681.68	2510.66	21.9217	460.44
FBgn0039051	1333.56	1162.55	1.85076	18
FBgn0001139	3017.55	2846.53	130.462	3106.8
FBgn0037015	1839.77	1668.76	0.214889	2.999
FBgn0030724	1306.95	1135.93	28.3066	268.999
FBgn0037347	1578.08	1407.07	16.8205	198
FBgn0031777	778.968	608.254	14.1765	72.138
FBgn0052537	1995.2	1824.19	15.1195	230.738
FBgn0260007	590	419.379	0	0
FBgn0034994	2151	1979.99	0.181112	3
FBgn0040752	8183.71	8012.7	61.0439	4091.97
FBgn0030276	2597.82	2426.81	70.7662	1436.72
FBgn0261446	1500.04	1329.03	4.22719	47
FBgn0002533	760.416	589.707	0.008289	0.041
FBgn0021776	3016.53	2845.52	0.33606	8
FBgn0038391	3025.04	2854.02	13.2052	315.292
FBgn0263968	10325.6	10154.6	26.4855	2250
FBgn0261848	800.5	629.779	0	0
FBgn0034317	867	696.223	0	0
FBgn0000239	2920.02	2749.01	76.6594	1763
FBgn0037127	708.5	537.827	0	0
FBgn0035849	2094.63	1923.62	21.9975	354
FBgn0067311	695	524.329	0	0
FBgn0036821	3015.64	2844.63	19.2034	457
FBgn0031444	1147	975.987	0	0
FBgn0030737	1422.09	1251.07	8.30884	86.963
FBgn0036994	1641.29	1470.28	12.6827	156
FBgn0037772	2299	2127.99	0.057782	1.029
FBgn0050196	496	325.429	2.57117	7
FBgn0040967	514	343.416	0.696143	2
FBgn0004897	2195	2023.99	0.118117	2
FBgn0031103	759	588.3	0	0
FBgn0036311	2339.13	2168.11	0.165397	3
FBgn0031189	1210	1038.99	12.445	108.172
FBgn0086443	2001.09	1830.08	229.806	3518.37
FBgn0038349	4179.64	4008.62	53.0178	1777.99
FBgn0026141	656.579	485.925	7.6e-05	0
FBgn0001256	1230	1058.99	0.112875	1
FBgn0015905	2745	2573.99	23.2659	501
FBgn0029874	1709	1537.99	21.7964	280.445
FBgn0013301	679	508.335	0	0
FBgn0035251	1257	1085.99	109.219	992.284
FBgn0261631	451	280.448	0	0
FBgn0034491	3539.69	3368.68	31.9708	901
FBgn0038197	3664.17	3493.16	10.9173	319.039
FBgn0039597	1177.5	1006.49	0	0
FBgn0262114	3832.6	3661.59	70.84	2170
FBgn0033901	1354.09	1183.08	60.8236	602
FBgn0051907	1522	1350.99	0	0
FBgn0030572	641	470.346	64.2105	252.659
FBgn0041241	1381	1209.99	1.28425	13
FBgn0035674	1638	1466.99	17.1112	210
FBgn0053198	549.688	379.076	29.1475	92.436
FBgn0039440	908	737.216	0	0
FBgn0021796	7985.32	7814.3	25.3008	1654
FBgn0034670	826.242	655.503	0.182353	0.999
FBgn0037291	2000	1828.99	0.065355	1
FBgn0010408	725.27	554.586	4568.71	21197
FBgn0038653	9766.64	9595.63	0.12491	10.027
FBgn0000084	1245.5	1074.49	252.96	2273.87
FBgn0025683	2791.67	2620.66	157.772	3459
FBgn0053723	543	372.392	0	0
FBgn0030994	816	645.266	8.33609	45
FBgn0259231	3192	3020.99	0	0
FBgn0020412	5350.61	5179.6	26.3547	1142
FBgn0029114	7214	7042.99	16.0385	945
FBgn0039274	1012	840.987	19.4724	137
FBgn0034592	732	561.315	0	0
FBgn0031484	1222.68	1051.67	41.827	368
FBgn0034049	4426.12	4255.11	74.1901	2641
FBgn0039306	1751	1579.99	26.3278	348
FBgn0023083	3346.36	3175.35	42.3949	1126.2
FBgn0011822	1310	1138.99	0	0
FBgn0051926	1462.73	1291.72	0.092537	1
FBgn0053516	2868.27	2697.26	24.4659	552.071
FBgn0039736	1992	1820.99	1.37848	21
FBgn0040352	915	744.216	0	0
FBgn0028689	1800.82	1629.81	119.181	1625
FBgn0004172	358	187.529	0	0
FBgn0042119	489.5	318.925	0	0
FBgn0266672	3363	3191.99	39.8808	1064.97
FBgn0036738	956.061	785.213	0.15223	1
FBgn0002921	3723.8	3552.79	314.138	9336.87
FBgn0036557	1277	1105.99	37.3951	346
FBgn0030704	959	788.191	19.5635	129
FBgn0034162	713	542.323	2.86532	13
FBgn0264486	845	674.244	0.177285	1
FBgn0039348	2181.71	2010.7	34.4208	579
FBgn0000014	4500.21	4329.2	0.138157	5.004
FBgn0053766	537	366.394	0	0
FBgn0050054	1064.49	893.478	0.154948	1.159
FBgn0035210	840	669.25	39.4723	221
FBgn0037109	4745.18	4574.17	19.6237	750.939
FBgn0033916	3423	3251.99	17.2758	470
FBgn0260461	1615.54	1444.52	0.259836	3.14
FBgn0027497	3775.29	3604.28	53.7941	1622.05
FBgn0031331	1037	866.146	0	0
FBgn0038645	953	782.197	0.611269	4
FBgn0038139	2764.5	2593.49	0	0
FBgn0040719	522.5	351.912	0	0
FBgn0010551	1329.45	1158.44	232.888	2257
FBgn0010235	1846.85	1675.83	147.425	2066.87
FBgn0267870	719	548.32	0.001091	0.005
FBgn0034406	1576	1404.99	0.7657	9
FBgn0029943	1418	1246.99	20.6094	215
FBgn0037420	679	508.335	0.235146	1
FBgn0085397	4715.8	4544.78	0.105205	4
FBgn0264606	6317.07	6146.06	0.13614	6.999
FBgn0003867	1768.33	1597.32	0	0
FBgn0035152	1454.37	1283.36	15.8339	170
FBgn0034168	1524	1352.99	0	0
FBgn0053680	837	666.253	0	0
FBgn0050339	1023	851.987	43.4928	310
FBgn0032749	3368.85	3197.84	0.186897	5
FBgn0036537	722.068	551.388	67.8412	312.94
FBgn0036198	752	581.303	14.2436	69.268
FBgn0262004	578	407.381	0	0
FBgn0038034	2039	1867.99	36.4027	568.877
FBgn0040730	624	453.364	0.263658	1
FBgn0038915	646	475.344	0	0
FBgn0025821	887	716.217	0	0
FBgn0263745	2132	1960.99	3.47447	57
FBgn0041097	7413	7241.99	0.016506	1
FBgn0036133	1891	1719.99	36.4857	525
FBgn0260971	4964.75	4793.74	0.000365	0.014
FBgn0001079	3251	3079.99	11.5517	297.65
FBgn0033569	2481	2309.99	7.86543	152
FBgn0028426	2707	2535.99	19.5609	415
FBgn0036900	3076.31	2905.3	14.8836	361.752
FBgn0039531	1099.91	928.899	16.6001	129
FBgn0037171	3621.67	3450.65	0	0
FBgn0033952	1791	1619.99	0	0
FBgn0031834	1853.32	1682.31	3.51201	49.428
FBgn0034988	1530	1358.99	14.0732	160
FBgn0051004	4530.1	4359.09	0.082265	3
FBgn0033060	1075	903.987	13.0907	99
FBgn0032642	553.228	382.617	69.6674	223
FBgn0033257	1978	1806.99	0.819606	12.39
FBgn0016047	5008	4836.99	0	0
FBgn0002783	3907.87	3736.85	85.8549	2684
FBgn0263232	6901.52	6730.5	4.17739	235.214
FBgn0033981	1631	1459.99	0.215397	2.631
FBgn0052249	951	780.199	0	0
FBgn0033899	1475	1303.99	28.8748	314.995
FBgn0051778	946.29	775.477	1.38727	9
FBgn0033468	1128	956.987	47.3393	379
FBgn0037232	2562.99	2391.98	9.17503	183.601
FBgn0053333	576	405.381	0.294866	1
FBgn0032677	2465	2293.99	0	0
FBgn0035359	1098.95	927.941	6.50565	50.503
FBgn0032264	1613.44	1442.43	71.682	865.001
FBgn0264343	854	683.233	1.39962	8
FBgn0029827	1158	986.987	0.121109	1
FBgn0026403	4711.14	4540.12	0.078985	3
FBgn0040628	1034.96	863.95	0.138356	1
FBgn0041180	4699.04	4528.02	186.242	7055
FBgn0032495	1574	1402.99	0.085199	1
FBgn0267901	454	283.448	0	0
FBgn0031436	618.401	447.771	144.154	540
FBgn0052036	709	538.326	3.33069	15
FBgn0260750	1300	1128.99	12.1758	115
FBgn0037536	3263.28	3092.26	27.2135	703.999
FBgn0038993	1183	1011.99	0.354352	3
FBgn0032049	1307.5	1136.49	0	0
FBgn0035620	1837.38	1666.36	0.071733	1
FBgn0037354	1014	842.987	48.4212	341.482
FBgn0040007	403.643	233.13	773.714	1509
FBgn0040368	1638	1466.99	0	0
FBgn0029643	1570	1398.99	0.341771	4
FBgn0015240	2834	2662.99	18.4934	412
FBgn0262583	989	818.14	0.146174	1
FBgn0035049	2806.09	2635.07	66.8148	1472.91
FBgn0259937	1801.77	1630.76	196.734	2684
FBgn0032249	2896	2724.99	2.66701	60.8
FBgn0001187	1493	1321.99	0.452097	5
FBgn0053532	640.991	470.337	1.01658	4
FBgn0037443	3112.57	2941.56	46.581	1146.3
FBgn0040900	565.801	395.184	1.81485	6
FBgn0043799	1691.79	1520.78	4.00861	51
FBgn0031791	905.603	734.809	0.162673	1
FBgn0035076	2116	1944.99	1.22914	20
FBgn0036689	2123	1951.99	4.40904	72
FBgn0039187	4076.14	3905.13	24.9772	816
FBgn0032886	1590.71	1419.7	106.761	1268
FBgn0029525	4342	4170.99	7.09685	247.637
FBgn0260234	1029	857.987	0	0
FBgn0050065	673	502.336	0.237955	1
FBgn0028561	1585.74	1414.73	0.253477	3
FBgn0030722	997	826.138	2.02565	14
FBgn0017457	1266.96	1095.95	59.0258	541.183
FBgn0037017	1039.78	868.77	2.4766	18
FBgn0029532	1565	1393.99	0.085749	1
FBgn0259216	4159.02	3988.01	0.119893	4.001
FBgn0029726	531.5	360.897	0	0
FBgn0053309	1779	1607.99	0	0
FBgn0260762	410	239.479	0	0
FBgn0034401	3403	3231.99	63.6132	1720
FBgn0267888	690	519.331	0.000799	0.003
FBgn0050423	655	484.34	178.927	725
FBgn0000241	2607.05	2436.04	0.300244	6.119
FBgn0050192	373	202.521	0	0
FBgn0038396	973	802.162	27.8656	187
FBgn0053124	2094	1922.99	1.74049	28
FBgn0028744	2514	2342.99	43.2628	848
FBgn0262871	3545.9	3374.89	16.1154	455
FBgn0000045	1569.89	1398.88	1.76511	20.657
FBgn0030600	16566.7	16395.7	14.0926	1933
FBgn0003330	1542	1370.99	42.3924	486.221
FBgn0011836	3890.99	3719.98	14.0784	438.132
FBgn0262140	403	232.487	0	0
FBgn0265188	468	297.442	0	0
FBgn0050359	2040.3	1869.29	2.04627	31.999
FBgn0028738	755	584.303	12.479	61
FBgn0032822	538.31	367.703	15.9289	49
FBgn0035254	1162.27	991.253	16.5206	137
FBgn0040972	409	238.48	0	0
FBgn0263777	428	257.462	0	0
FBgn0035336	2708	2536.99	13.2868	282
FBgn0036024	901	730.216	0.163696	1
FBgn0028886	2274.64	2103.63	4.65944	82
FBgn0037156	874	703.22	26.0785	153.421
FBgn0033187	2909	2737.99	21.1302	484
FBgn0032620	1562	1390.99	15.0385	175
FBgn0067861	1968.28	1797.27	0.78702	11.833
FBgn0032638	1587	1415.99	9.62352	114
FBgn0031443	1202	1031.14	0	0
FBgn0011020	2802	2630.99	10.3133	227
FBgn0052988	829	658.257	0	0
FBgn0000289	4011.3	3840.29	77.3276	2484.33
FBgn0038012	1690	1518.99	0	0
FBgn0278604	3190	3018.99	24.9837	631
FBgn0052406	2919	2747.99	0.043498	1
FBgn0261934	8584.97	8413.96	33.9737	2391.42
FBgn0019940	1407	1235.99	0	0
FBgn0034411	1589	1417.99	8.51408	101
FBgn0030669	908.943	738.157	27.8528	172
FBgn0053513	4276.86	4105.84	1.68855	57.998
FBgn0010482	5109.2	4938.18	0.048873	2.019
FBgn0011668	325	154.542	0	0
FBgn0052675	2200.59	2029.58	118.439	2011
FBgn0265046	491	320.433	0	0
FBgn0285944	11451.8	11280.8	0.596277	56.274
FBgn0037926	3963.9	3792.89	41.1272	1305
FBgn0261976	830.357	659.612	17.0344	94
FBgn0260447	539	368.393	1.06332	3.277
FBgn0260763	566	395.385	1.51161	5
FBgn0034135	2436.67	2265.66	0.054561	1.035
FBgn0013531	1037	865.987	27.1921	197
FBgn0038153	2415	2243.99	0	0
FBgn0262594	534	363.395	0	0
FBgn0034195	1279	1107.99	0	0
FBgn0031360	1184	1012.99	58.0563	492
FBgn0085309	376	205.52	0	0
FBgn0035154	1480	1308.99	4.7485	52
FBgn0034973	500	329.426	0	0
FBgn0050056	596	425.377	0	0
FBgn0033421	1430.76	1259.75	42.5092	448
FBgn0025185	2006	1834.99	11.2043	172
FBgn0037992	1358.17	1187.16	0.100689	1
FBgn0003124	2355.38	2184.36	78.8	1440
FBgn0061198	351.347	180.877	100.45	152
FBgn0022343	1094.13	923.114	112.934	872.148
FBgn0014010	1784.01	1612.99	152.733	2061
FBgn0037018	951.973	781.171	20.5044	134
FBgn0039254	1242.02	1071.01	15.9599	143
FBgn0053143	4995.71	4824.7	0.074326	3
FBgn0035346	1791.58	1620.57	36.88	500
FBgn0031751	721.5	550.82	0	0
FBgn0034803	921.064	750.279	33.1382	208
FBgn0039969	656.648	485.993	54.1104	219.999
FBgn0053926	790.272	619.552	112.288	582
FBgn0263322	596	425.377	0	0
FBgn0051200	915	744.216	0	0
FBgn0265417	595	424.378	0	0
FBgn0051413	1782	1610.99	0	0
FBgn0051249	1176	1004.99	20.1009	169
FBgn0003053	6761.7	6590.69	1.45442	80.192
FBgn0051624	856.921	686.158	6.03093	34.619
FBgn0051361	3383.95	3212.94	30.0073	806.569
FBgn0042185	1881.47	1710.46	14.1165	202
FBgn0035153	2329	2157.99	65.9154	1190
FBgn0061476	2232	2060.99	18.9074	326
FBgn0035124	1513	1341.99	0	0
FBgn0265313	802.463	631.727	1.4365	7.592
FBgn0036083	2295	2123.99	0.337666	6
FBgn0031114	2334	2162.99	39.3473	712
FBgn0035470	1531	1359.99	9.06671	103.156
FBgn0051997	667.217	496.553	103.753	431
FBgn0035000	855	684.232	0	0
FBgn0038733	1789	1617.99	0	0
FBgn0052694	3093.44	2922.42	0.160955	3.935
FBgn0029819	2273.93	2102.91	26.943	474
FBgn0027085	3020	2848.99	11.6639	278
FBgn0035317	5265	5093.99	0.351983	15
FBgn0261284	703	532.328	3.14367	14
FBgn0051245	965	794.177	0	0
FBgn0259175	3506.01	3335	2.69208	75.11
FBgn0003275	541	370.392	164.91	511
FBgn0051002	1663	1491.99	0.160234	2
FBgn0043533	528	357.399	0	0
FBgn0030345	1776	1604.99	15.2676	205
FBgn0034029	1548	1376.99	27.9494	321.968
FBgn0034000	801	630.279	16.4997	87
FBgn0034705	1169.97	998.96	15.7948	132
FBgn0037661	1121	949.987	17.2382	137
FBgn0033194	10394.1	10223.1	25.0969	2146.42
FBgn0028892	1964.25	1793.24	0.133315	2
FBgn0015359	1155.47	984.456	64.96	535
FBgn0033265	2041.04	1870.03	9.67568	151.37
FBgn0085315	603	432.373	0	0
FBgn0046879	957	786.186	0	0
FBgn0038422	2595	2423.99	0	0
FBgn0026396	1209	1037.99	0	0
FBgn0029995	1146	974.987	0.245349	2.001
FBgn0033401	2031.42	1860.41	18.3758	286
FBgn0036858	871	700.22	0	0
FBgn0038694	974	803.162	0	0
FBgn0039031	764	593.284	0	0
FBgn0259150	8084.94	7913.92	0.349735	23.155
FBgn0262814	470.5	299.942	0	0
FBgn0023496	1626.5	1455.49	0	0
FBgn0002936	871	700.22	1.02364	5.996
FBgn0000247	6534.81	6363.8	36.6421	1950.78
FBgn0053702	540	369.393	0	0
FBgn0011282	713.179	542.495	0.021882	0.099
FBgn0003390	1776.62	1605.61	2.68011	36.001
FBgn0261436	1590	1418.99	52.0681	618.104
FBgn0259213	5255.42	5084.41	0.165427	7.036
FBgn0040322	1391.09	1220.08	53.7864	548.999
FBgn0020508	849	678.238	0	0
FBgn0041605	4119.4	3948.39	0.696301	22.999
FBgn0033750	1910	1738.99	10.8605	158
FBgn0032294	725	554.318	0	0
FBgn0028686	1428.07	1257.06	159.465	1677
FBgn0038381	1645	1473.99	15.4855	190.955
FBgn0039702	1531	1359.99	25.6647	292
FBgn0039561	3037	2865.99	35.8685	860
FBgn0030357	791.496	620.783	11.9383	61.999
FBgn0050324	648	477.343	0	0
FBgn0050160	844	673.245	0.392579	2.211
FBgn0004619	3810	3638.99	0.032848	1
FBgn0085231	1091	919.987	0	0
FBgn0037427	3558.5	3387.49	0	0
FBgn0015024	2114.78	1943.77	102.267	1663
FBgn0039239	542	371.392	0	0
FBgn0260441	613	442.373	2574.82	9529
FBgn0004643	2567	2395.99	45.1336	904.682
FBgn0259168	4911.8	4740.78	43.4762	1724.3
FBgn0030351	718.962	548.282	19.6414	90.093
FBgn0029717	887	716.217	0	0
FBgn0261015	6311.68	6140.67	29.4204	1511.39
FBgn0028387	2948	2776.98	11.622	270
FBgn0040735	383	212.513	0	0
FBgn0086357	2025.59	1854.58	204.638	3175
FBgn0031620	3032.5	2861.49	0.041773	1
FBgn0040510	3541.8	3370.79	0	0
FBgn0020304	3200.37	3029.36	127.174	3223.01
FBgn0085284	564	393.386	12.4352	40.925
FBgn0263199	1928.62	1757.61	31.8597	468.464
FBgn0034578	711	540.325	6.85797	31
FBgn0284237	2903.58	2732.57	0.075594	1.728
FBgn0038334	1545	1373.99	0.003537	0.041
FBgn0085254	590	419.379	0	0
FBgn0035036	2248	2076.99	11.1894	194.425
FBgn0029856	1362	1190.99	13.3684	133.198
FBgn0041585	2875.98	2704.97	35.3522	800
FBgn0259212	6656.14	6485.13	41.5076	2251.95
FBgn0031740	1752	1580.99	42.6704	564.373
FBgn0035610	2930	2758.99	0	0
FBgn0033208	558	387.387	45.3587	147
FBgn0051151	5950.73	5779.72	38.1718	1845.7
FBgn0033557	3240.62	3069.6	13.044	334.968
FBgn0035703	2170	1998.99	6.57766	110
FBgn0026250	1175.5	1004.49	345.214	2900.99
FBgn0029158	1373	1201.99	15.0164	151
FBgn0031957	1346	1174.99	1.51202	14.863
FBgn0034840	1192.3	1021.29	0.117041	1
FBgn0041713	1572.51	1401.5	1.00855	11.825
FBgn0035574	7230.89	7059.88	0.017012	1.004
FBgn0030683	1544.93	1373.92	17.1393	197
FBgn0264491	2721.74	2550.73	32.4288	691.999
FBgn0037169	801.454	630.731	0.189515	1
FBgn0037846	1962	1790.99	3.27034	49
FBgn0031969	2784.09	2613.08	153.884	3364
FBgn0026713	3804.31	3633.29	50.9612	1549
FBgn0040395	2913.92	2742.91	74.0844	1700
FBgn0039159	600	429.377	25.6299	92.065
FBgn0063491	788	617.281	125.095	646
FBgn0264908	3947.75	3776.73	0.158248	5.001
FBgn0052006	1684	1512.99	0.15801	2
FBgn0030673	1159.58	988.579	8.22216	68
FBgn0029816	827	656.258	0	0
FBgn0026089	527.418	356.829	115.091	343.569
FBgn0024238	3352.68	3181.66	101.437	2700
FBgn0033572	1524	1352.99	0	0
FBgn0004635	2564.77	2393.76	22.5988	452.56
FBgn0027329	1924	1752.99	314.962	4619
FBgn0041629	2140	1968.99	531.438	8754
FBgn0031519	2054.85	1883.84	2.40091	37.838
FBgn0038576	2093.09	1922.07	21.7306	349.425
FBgn0029696	522	351.41	0	0
FBgn0034402	1120	948.987	9.19499	73
FBgn0086680	4573.92	4402.91	0.000525	0.02
FBgn0033778	1947	1775.99	2.5576	38
FBgn0038697	1033	861.987	0	0
FBgn0267796	6369.92	6198.9	0.308528	16
FBgn0000492	2552	2380.99	0.100406	2
FBgn0020908	1008.35	837.475	0.856382	6
FBgn0031948	2252.66	2081.65	4.01957	70.001
FBgn0036829	2312	2140.99	0.018641	0.334
FBgn0010355	6599.89	6428.87	27.5179	1480
FBgn0002736	1103	931.987	51.2103	399.281
FBgn0034700	401	230.489	0.518608	1
FBgn0035642	1822.76	1651.75	9.84201	136
FBgn0010041	840	669.25	9.57381	53.602
FBgn0023509	3459	3287.99	32.7474	900.779
FBgn0035688	3771.2	3600.19	46.2509	1393.02
FBgn0032200	769	598.294	52.7446	264
FBgn0053868	595	424.378	21.5228	76.412
FBgn0034638	951.919	781.117	255.252	1668
FBgn0063496	839	668.251	0.178875	1
FBgn0027580	4309.15	4138.13	33.9119	1174
FBgn0034856	1341	1169.99	3.67799	36
FBgn0035806	721	550.32	1.95486	9
FBgn0016715	883	712.218	28.3637	169
FBgn0053977	425	254.464	29.1242	62
FBgn0000032	1937.8	1766.79	43.3673	641
FBgn0032338	2686.8	2515.78	0.047513	1
FBgn0265606	891	720.217	0	0
FBgn0030664	735	564.311	2.9655	14
FBgn0050145	411	240.478	0	0
FBgn0036725	6444.27	6273.26	0.038341	2.012
FBgn0050062	610	439.375	2.44848	9
FBgn0032197	2206.54	2035.53	12.1558	207
FBgn0036593	902.5	731.715	0	0
FBgn0034417	2267.77	2096.75	10.3186	181
FBgn0262821	569	398.384	0	0
FBgn0029823	1631.92	1460.9	135.333	1654
FBgn0038842	1442.18	1271.16	121.116	1288
FBgn0037702	4538.68	4367.67	82.1268	3000.86
FBgn0040009	2334.21	2163.2	16.6878	302
FBgn0034451	1166	994.987	52.1388	434
FBgn0050472	839	668.251	0	0
FBgn0037758	3180	3008.99	43.1418	1086
FBgn0263077	4281.78	4110.77	35.484	1220.3
FBgn0262538	722	551.319	0.650439	3
FBgn0022772	3152	2980.99	12.4305	310
FBgn0002023	2776.74	2605.73	0.239787	5.226
FBgn0036327	1146	974.987	0	0
FBgn0264607	2202.74	2031.73	26.7691	454.999
FBgn0000117	3124.53	2953.52	309.606	7650
FBgn0032424	1413	1241.99	0	0
FBgn0010278	2507	2335.99	147.166	2876
FBgn0033056	2202	2030.99	0	0
FBgn0011596	2391	2219.99	2.36914	44
FBgn0037265	2064.07	1893.06	6.81944	108
FBgn0028688	1393	1221.99	100.841	1030.9
FBgn0053108	896.263	725.495	3.17875	19.293
FBgn0264975	4812.47	4641.45	69.3529	2692.96
FBgn0035486	1290	1118.99	0.042825	0.401
FBgn0003256	2311.86	2140.85	35.575	637.15
FBgn0022238	1136.29	965.307	51.5129	416
FBgn0266129	4335.6	4164.59	0	0
FBgn0028515	1361.48	1190.47	102.918	1025
FBgn0004373	5758.54	5587.53	47.8558	2237
FBgn0032629	3836	3664.99	0.003357	0.103
FBgn0263403	725.5	554.815	0	0
FBgn0040679	359	188.528	0	0
FBgn0034007	1536.22	1365.21	0.26267	3
FBgn0263021	576	405.381	0	0
FBgn0040364	1268.2	1097.19	5.88304	54
FBgn0031926	2715.5	2544.49	0	0
FBgn0051773	2493	2321.99	0.051479	1
FBgn0064766	3255	3083.99	38.6043	996
FBgn0085374	1777	1605.99	0.07443	1
FBgn0030569	3684	3512.99	0.068052	2
FBgn0034937	1450	1278.99	1.77573	19
FBgn0015037	1680	1508.99	8.39671	106
FBgn0031377	4294	4122.99	15.2168	524.865
FBgn0034382	989	818.14	0	0
FBgn0039740	1631	1459.99	22.5969	276
FBgn0039058	1233	1061.99	2.13857	19
FBgn0261445	2275	2103.99	308.209	5425
FBgn0030331	2494	2322.99	41.3197	803
FBgn0085265	795.5	624.774	0	0
FBgn0004852	5310.95	5139.93	2.4186	104
FBgn0085292	258	87.581	10.8784	7.97
FBgn0036931	2712	2540.99	1.74056	37
FBgn0031637	2475.47	2304.46	55.3947	1067.94
FBgn0030720	2622	2450.99	46.4285	952
FBgn0264988	245	74.59	0	0
FBgn0052485	1136	964.987	22.2966	180
FBgn0029955	1852.99	1681.98	0.25866	3.639
FBgn0033312	1803	1631.99	0.84921	11.594
FBgn0028903	1442.79	1271.78	0.375955	4
FBgn0250746	1026.34	855.325	161.274	1154
FBgn0085319	932	761.215	0	0
FBgn0034118	1346.68	1175.66	50.5315	497
FBgn0086782	3953	3781.99	3.96214	125.361
FBgn0004414	647.871	477.214	3.4003	13.575
FBgn0267609	526	355.403	0	0
FBgn0032814	2062	1890.99	17.004	269
FBgn0033640	543	372.392	0	0
FBgn0034918	983	812.15	18.8447	128.037
FBgn0263112	3149.59	2978.57	12.9312	322.224
FBgn0020294	4466.76	4295.75	0.166956	6
FBgn0034005	3361	3189.99	4.98369	133
FBgn0023023	2720.43	2549.42	10.4557	223.001
FBgn0032787	1511.52	1340.51	15.2481	171
FBgn0085409	4520.19	4349.18	0.054968	2
FBgn0030710	2575	2403.99	5.4198	109
FBgn0037801	3132.93	2961.92	0.24214	6
FBgn0050015	5671.37	5500.35	47.6364	2192
FBgn0039184	2463.2	2292.18	0.104297	2
FBgn0023515	3437.11	3266.1	15.0785	412
FBgn0259876	4378.56	4207.55	31.3638	1104
FBgn0001091	1330.78	1159.77	262.148	2543.49
FBgn0044812	530	359.398	0	0
FBgn0040949	331	160.539	0	0
FBgn0032021	1903.08	1732.07	0.138024	2
FBgn0261587	818	647.265	0.001479	0.008
FBgn0261538	1423.5	1252.53	0.190867	2
FBgn0083970	485	314.438	15.9663	42
FBgn0030421	3256.68	3085.67	7.89398	203.777
FBgn0031190	2401.74	2230.73	59.7378	1114.83
FBgn0010473	5224.89	5053.88	0.685902	29.001
FBgn0050035	3122.86	2951.84	31.2949	772.82
FBgn0029088	4884	4712.99	17.8297	702.994
FBgn0029093	1396.57	1225.55	1080.29	11076
FBgn0051973	5636.94	5465.93	0.831012	38
FBgn0039631	3058	2886.99	4.38884	106
FBgn0001206	4696	4524.99	9.40419	356
FBgn0033476	3620.96	3449.94	96.6098	2788.33
FBgn0051288	1377	1205.99	0	0
FBgn0053105	830	659.256	57.2282	315.628
